date,adj_close,volume,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
1999-05-11,31.5938,2898400.0,0.02301410386284486,0.02301410386284486,0.7470963463014056,0.7470963463014056,0.030804733521692447,,0.48900998461207884,,61.22946099347685,1.4906538972338055,1.791963590908323,-0.30130969367451743,31.501565000000006,33.37333306286408,29.62979693713594
1999-05-12,30.375,1903200.0,-0.039340997150273616,-0.039340997150273616,-1.7145456211769174,-1.7145456211769174,0.02294543619274985,,0.36424750733950095,,52.709832388650284,1.2862859606573558,1.6908280648581295,-0.40454210420077374,31.503125,33.37087792615429,29.635372073845712
1999-05-13,30.3125,3266200.0,-0.002059732963010319,-0.002059732963010319,-0.09138779863230183,-0.09138779863230183,0.022538380329059464,,0.35778569582928876,,52.30789378900424,1.1065243469788548,1.5739673212822747,-0.46744297430341986,31.473440000000004,33.39911276927203,29.547767230727974
1999-05-14,30.5,2568600.0,0.006166514915663779,0.006166514915663779,0.2899668003485977,0.2899668003485977,0.021266279133509088,,0.3375917153936833,,53.45459644397586,0.9680327767523522,1.4527804123762902,-0.48474763562393797,31.403129999999997,33.364625587394585,29.44163441260541
1999-05-17,30.5625,2233600.0,0.002047083621724788,0.002047083621724788,0.10225950195028898,0.10225950195028898,0.020018517425597564,,0.3177841123460647,,53.85289815826618,0.8534820276945219,1.3329207354399366,-0.47943870774541475,31.387504999999997,33.37156320953976,29.403446790460237
1999-05-18,29.3438,2767800.0,-0.04069248688764393,-0.04069248688764393,-1.8782877089196766,-1.8782877089196766,0.021664671868107353,,0.3439160039929751,,45.64983484795858,0.6567897652965726,1.1976945414112639,-0.5409047761146912,31.337505000000004,33.476650089909576,29.19835991009043
1999-05-19,29.0,2335000.0,-0.011785450360972671,-0.011785450360972671,-0.5521668306327036,-0.5521668306327036,0.02134400276718586,,0.33882553982788943,,43.63075517033455,0.46777571623496783,1.0517107763760047,-0.5839350601410369,31.245315000000005,33.62000293409067,28.870627065909336
1999-05-20,29.4688,1571600.0,0.01603624655843694,0.01603624655843694,0.77480352482882,0.77480352482882,0.020697178116193888,,0.328557516817544,,47.068657766050336,0.3517541596626579,0.9117194530333355,-0.5599652933706776,31.223445000000005,33.65737787324727,28.789512126752737
1999-05-21,29.8125,1992000.0,0.011595692103648858,0.011595692103648858,0.5610181340668154,0.5610181340668154,0.020669014777814382,,0.3281104376808948,,49.50039126188261,0.2842631491326415,0.7862281922531967,-0.5019650431205552,31.200010000000002,33.68071851585421,28.71930148414579
1999-05-24,29.5938,1917800.0,-0.007362888717700855,-0.007362888717700855,-0.3699694743457906,-0.3699694743457906,0.019901341132861027,,0.31592399636526436,,47.98960111277757,0.210699956846927,0.6711225451719428,-0.4604225883250158,31.129700000000003,33.711911686051124,28.547488313948882
1999-05-25,29.3438,1661800.0,-0.008483599583412271,-0.008483599583412271,-0.4495243006333598,-0.4495243006333598,0.018872393709214955,,0.2995899623944956,,46.251800039547774,0.13072081808351044,0.5630421997542564,-0.43232138167074596,31.007830000000002,33.68875962203707,28.326900377962936
1999-05-26,28.9062,2123200.0,-0.015025175365973809,-0.015025175365973809,-0.814988130626825,-0.814988130626825,0.01843606649144402,,0.29266348254367186,,43.29633361233235,0.03166114163828837,0.45676598813106284,-0.42510484649277447,30.839080000000003,33.60602467758973,28.072135322410276
1999-05-27,27.6875,4050000.0,-0.04307505717611848,-0.04307505717611848,-2.1967644845960392,-2.1967644845960392,0.019608409312043076,,0.3112738478713746,,36.33319336879022,-0.14352876032464223,0.33670703843992184,-0.48023579876456407,30.585955000000002,33.53696961479554,27.634940385204462
1999-05-28,27.4375,2749600.0,-0.00907035696996461,-0.00907035696996461,-0.4652147400170212,-0.4652147400170212,0.01949714011562219,,0.3095075041375046,,35.08660450336001,-0.29909317057679985,0.2095469966365775,-0.5086401672133773,30.348455,33.51356119991445,27.183348800085557
1999-06-01,29.375,3903400.0,0.06823328162893327,0.05488242702258602,2.6650057005155205,2.529954923606467,0.025603428021086103,,0.40644181952721864,,49.53698424924321,-0.2630072450412939,0.11503614830100323,-0.37804339334229714,30.187515,33.195330040698586,27.179699959301413
1999-06-02,29.1875,2314200.0,-0.006403437035207293,-0.006403437035207293,-0.2509612375221321,-0.2509612375221321,0.02551564177174006,,0.4050482560214142,,48.41378143525919,-0.24669482765545325,0.04268995310971193,-0.28938478076516516,30.01095,32.79972981354231,27.222170186457696
1999-06-03,30.2188,3796800.0,0.03472371182494438,0.03472371182494438,1.2825991359952433,1.2825991359952433,0.02707292625610591,,0.42976938081868316,,54.5217995909359,-0.14883416072745348,0.0043851303422788495,-0.15321929106973234,29.893765000000002,32.415263667376,27.372266332624
1999-06-04,31.4062,2871200.0,0.038541078398321105,0.038541078398321105,1.3452355881981277,1.3452355881981277,0.02865005857445747,,0.454805580212689,,60.34382571964036,0.02425478527855418,0.008359061329533917,0.015895723949020266,29.829700000000003,32.105462759812056,27.55393724018795
1999-06-07,31.625,3347400.0,0.006942621395302773,0.006942621395302773,0.2507469778585418,0.2507469778585418,0.027687757015438224,,0.439529516544201,,61.32630081501562,0.1770435061062976,0.04209595028488665,0.13494755582141094,29.831260000000004,32.11215138937067,27.550368610629334
1999-06-08,31.0625,2491000.0,-0.01794664319083683,-0.01794664319083683,-0.6528886939276223,-0.6528886939276223,0.027488059385550264,,0.43635941494764563,,57.38984246355017,0.2498603841781062,0.08364883706353056,0.16621154711457564,29.840635000000002,32.14104742094131,27.540222579058693
1999-06-09,30.75,1721800.0,-0.010111309604320606,-0.010111309604320606,-0.37391225017897034,-0.37391225017897034,0.027041931895734634,,0.4292773606011557,,55.267380335127335,0.27913445806139947,0.12274596126310434,0.15638849679829514,29.798445000000005,31.991941102452362,27.604948897547647
1999-06-10,30.9375,2574800.0,0.006079046076382433,0.006079046076382433,0.2379288212627419,0.2379288212627419,0.02554985160738226,,0.40559132032642414,,56.311400704128594,0.31384623152481694,0.16096601531544688,0.15288021620937006,29.826570000000004,32.065154128746045,27.58798587125396
1999-06-11,29.7188,3054600.0,-0.04018919814512323,-0.04018919814512323,-1.4799493862165352,-1.4799493862165352,0.02715579229899626,,0.4310848384684024,,48.40380644281513,0.24024723658561342,0.1768222595694802,0.06342497701613323,29.796885000000003,32.02405418297173,27.56971581702828
1999-06-14,29.9688,2182600.0,0.008376998303122107,0.008376998303122107,0.30808068100688923,0.30808068100688923,0.02719092374031328,,0.431642532809947,,49.95628451438293,0.1997893660596226,0.1814156808675087,0.01837368519211391,29.770324999999996,31.974742459628683,27.56590754037131
1999-06-15,29.2188,2495800.0,-0.025344502769465205,-0.025344502769465205,-0.9142874920610757,-0.9142874920610757,0.02772049600321138,0.02841979961243535,0.44004923186314354,0.4511503325087627,45.53025939905467,0.10598574253003434,0.16632969320001384,-0.060343950669979496,29.70314,31.887716543719268,27.518563456280734
1999-06-16,29.4688,2279200.0,0.00851973882746826,0.00851973882746826,0.32425469777685817,0.32425469777685817,0.026274835448432808,0.0284262510352131,0.4171000820141849,0.4512527456703974,47.20923778309138,0.05122808030565551,0.14330937062114218,-0.09208129031548667,29.709389999999996,31.8903501197155,27.52842988028449
1999-06-17,29.4375,1829400.0,-0.001062704768274525,-0.001062704768274525,-0.04067596726452216,-0.04067596726452216,0.02612610934027924,0.027864660429344074,0.4147391282403639,0.44233777117984024,47.013846764232255,0.005246116109280052,0.11569671971876977,-0.11045060360948972,29.731264999999997,31.890938861611122,27.57159113838887
1999-06-18,30.75,3309000.0,0.04362062247589016,0.04362062247589016,1.5770989466916037,1.5770989466916037,0.027658773450706022,0.028270655480060445,0.4390694167178637,0.44878274280615166,55.357654223337285,0.07386143058665695,0.10732966189234722,-0.033468231305690266,29.795325,31.997800525761622,27.592849474238374
1999-06-21,30.4375,1846800.0,-0.010214593409718198,-0.010214593409718198,-0.3688141696905972,-0.3688141696905972,0.02769577269302681,0.028106462970139228,0.4396567614811354,0.4461762675158054,53.20920998404709,0.10184936722179572,0.10623360295823692,-0.0043842357364412,29.826575,32.047733071462055,27.60541692853794
1999-06-22,30.0938,1582600.0,-0.011356230371231124,-0.011356230371231124,-0.4088827749264668,-0.4088827749264668,0.027773804786160095,0.02808746192986657,0.44089548255741046,0.4458746353525275,50.870756179242534,0.09519889743767962,0.10402666185412546,-0.008827764416445838,29.851575000000004,32.072956983194956,27.63019301680505
1999-06-23,29.8125,1250000.0,-0.009391401823017453,-0.009391401823017453,-0.33793475587111405,-0.33793475587111405,0.027790576908281277,0.028133412495658292,0.44116173174195916,0.4466040779706532,48.973701716286286,0.0664636416531117,0.09651405781392271,-0.030050416160811014,29.875009999999996,32.083689649307054,27.666330350692938
1999-06-24,29.5,1775600.0,-0.010537505302785632,-0.010537505302785632,-0.38077253978883663,-0.38077253978883663,0.027674015853741372,0.028162632018037162,0.43931138236475104,0.44706792350850866,46.88207857887495,0.018264069267445393,0.08086406010462725,-0.06259999083718186,29.904700000000002,32.074161358324496,27.735238641675508
1999-06-25,29.3125,1706200.0,-0.0063762171392762745,-0.0063762171392762745,-0.2476572814376258,-0.2476572814376258,0.025746132325538625,0.027998907853176346,0.4087071801308175,0.4444688829655079,45.62303542455211,-0.03466453096938338,0.05775834188982513,-0.0924228728592085,29.985950000000003,31.914072404391327,28.05782759560868
1999-06-28,30.375,2424200.0,0.03560585545421446,0.03560585545421446,1.33947953597333,1.33947953597333,0.026581858474113634,0.02820587853847018,0.42197392145051726,0.44775444073731646,53.279883417997496,0.009020064639589265,0.04801068643977796,-0.038990621800188696,30.132825000000004,31.64656440728181,28.619085592718196
1999-06-29,30.5625,2104800.0,0.006153865574378248,0.006153865574378248,0.27896214327630564,0.27896214327630564,0.022059859098096275,0.027715247844386857,0.3501894067841302,0.4399659199245996,54.49754583607845,0.05810035960799098,0.05002862107342057,0.00807173853457041,30.192200000000003,31.673593176424777,28.71080682357523
1999-06-30,30.0,3948400.0,-0.018576385572935283,-0.018576385572935283,-0.8268097851289401,-0.8268097851289401,0.022467544418379514,0.02776974182466236,0.3566612106079772,0.4408309850431538,50.2650634666792,0.05101967492958437,0.05022683184465333,0.0007928430849310358,30.232825000000002,31.640959878221242,28.82469012177876
1999-07-01,30.5938,2433600.0,0.019599992388028564,0.019599992388028564,0.9107578006153603,0.9107578006153603,0.021520531995208477,0.027846081310892393,0.3416278544467818,0.44204283681782847,54.30000046385802,0.09225937012536534,0.05863333950079574,0.0336260306245696,30.251575000000003,31.668880316993818,28.834269683006188
1999-07-02,30.9688,2364400.0,0.012182872009550927,0.012182872009550927,0.6148200640070108,0.6148200640070108,0.01981534553402604,0.027866107814417375,0.3145588585550837,0.44236074770557204,56.68969395285794,0.1534328137103742,0.07759323434271144,0.07583957936766277,30.229705000000003,31.584095139664733,28.875314860335273
1999-07-06,29.6562,1982800.0,-0.04330903623620275,-0.04330903623620275,-1.9799237138199473,-1.9799237138199473,0.021874093397590992,0.028528527377558094,0.34724046771015404,0.45287633227149837,47.35540258357048,0.09490337134865356,0.08105526174389986,0.013848109604753703,30.131265000000003,31.336649521788967,28.925880478211038
1999-07-07,31.0625,4011200.0,0.04633009403331512,0.04633009403331512,1.9149095569372572,1.9149095569372572,0.024194403263314613,0.02836025517847461,0.3840742449260403,0.4502050939234533,55.76009276232224,0.1601489265199696,0.09687399469911381,0.06327493182085578,30.131265000000003,31.336649521788967,28.925880478211038
1999-07-08,30.5938,2047800.0,-0.015203929806663297,-0.015203929806663297,-0.6248321716964962,-0.6248321716964962,0.024332821668549425,0.02731875499022318,0.38627156898879317,0.4336717909922118,52.73809592320775,0.1720530061952772,0.1119097969983465,0.0601432091969307,30.123455,31.313891184500626,28.933018815499373
1999-07-09,30.5938,2040200.0,0.0,0.0,0.0,0.0,0.024287466583849445,0.02387687926189722,0.3855515793399426,0.37903370766777306,52.73809592320775,0.1794188463261257,0.12541160686390235,0.054007239462223355,30.106270000000002,31.256469583779403,28.9560704162206
1999-07-12,30.5,2204000.0,-0.0030706904368180687,-0.0030706904368180687,-0.13678959789958187,-0.13678959789958187,0.02244827445923397,0.023759598213846662,0.35635530948993627,0.3771719287479163,52.08294210142409,0.17566252339358712,0.1354617901698393,0.040200733223747814,30.14533,31.29318220779827,28.99747779220173
1999-07-13,29.9375,2526600.0,-0.018614808442232178,-0.018614808442232178,-0.8161266949559106,-0.8161266949559106,0.0228087238872119,0.023496990696768322,0.3620772667698068,0.3730031636522837,48.21479048283883,0.12584588835078847,0.13353860980602913,-0.007692721455240664,30.143765000000002,31.292715437802393,28.99481456219761
1999-07-14,29.9062,2648400.0,-0.001046058410630657,-0.001046058410630657,-0.04749574483207643,-0.04749574483207643,0.022024255316535166,0.02312340063396567,0.3496242142736652,0.36707260526151875,48.00115853847272,0.08288475390585148,0.12340783862599361,-0.04052308472014213,30.178135000000005,31.249058330638224,29.107211669361785
1999-07-15,29.75,3807200.0,-0.005236684768864297,-0.005236684768864297,-0.23806151906271245,-0.23806151906271245,0.021997191270063263,0.023026690264617195,0.3491945858550507,0.36553737574253514,46.88471047890272,0.035820790977133754,0.10589042909622165,-0.0700696381190879,30.192195000000005,31.23080282016374,29.153587179836272
1999-07-16,29.4688,6479400.0,-0.009497055446727742,-0.009497055446727742,-0.42956023983342506,-0.42956023983342506,0.02210878607016914,0.022951093946232227,0.35096609838717935,0.364337321391663,44.86177412847153,-0.02389280722602294,0.07993378183177274,-0.10382658905779568,30.193760000000005,31.227663310963386,29.159856689036623
1999-07-19,30.125,3005800.0,0.02202331526590795,0.02202331526590795,1.0835991007211832,1.0835991007211832,0.020324228075909678,0.02279022211222455,0.3226371184692828,0.361783560197228,50.255643114013914,-0.018058243912527416,0.060335376682912716,-0.07839362059544014,30.162510000000005,31.162860992928298,29.16215900707171
1999-07-20,30.0938,3843400.0,-0.0010362213392416386,-0.0010362213392416386,-0.05127487103965742,-0.05127487103965742,0.02020914569322263,0.022732897751030653,0.3208102422800346,0.3608735641745198,50.00516744657231,-0.01577010178471383,0.04511428098938741,-0.06088438277410124,30.145325000000003,31.137561187661618,29.15308881233839
1999-07-21,30.3125,1976200.0,0.007240998226124784,0.007240998226124784,0.3599934839034045,0.3599934839034045,0.020114248034744233,0.022543594971168736,0.31930378865401754,0.3578684757064728,51.81794654501133,0.0036484722673861825,0.03682111924498717,-0.033172646977600986,30.156259999999996,31.15092273236604,29.16159726763395
1999-07-22,30.25,2642600.0,-0.0020639842208516335,-0.0020639842208516335,-0.10323217063120106,-0.10323217063120106,0.0199936144733918,0.022298899278821303,0.317388790235378,0.3539840520134323,51.24607785861957,0.013835121769542269,0.03222391974989819,-0.01838879798035592,30.178134999999997,31.16012837606298,29.196141623937017
1999-07-23,30.5,1325600.0,0.008230499136515412,0.008230499136515412,0.4140690553941739,0.4140690553941739,0.01987711718442802,0.022226959298132166,0.3155394531053097,0.35284204022407484,53.45866132865706,0.041601469706908034,0.03409942974130016,0.0075020399656078735,30.228134999999998,31.165567911901316,29.29070208809868
1999-07-26,30.0,2418600.0,-0.016529301951210496,-0.016529301951210496,-0.81747128902814,-0.81747128902814,0.020220039740920494,0.022223461980266708,0.32098317992591113,0.3527865220241084,48.69851302348567,0.022995600202484923,0.031878663833537116,-0.008883063631052193,30.26251,31.104091533467603,29.420928466532395
1999-07-27,30.0625,1699800.0,0.0020811662038244805,0.0020811662038244805,0.11229291531945781,0.11229291531945781,0.018533370497184534,0.022129700021689153,0.29420813574823074,0.35129809707510107,49.306161312332954,0.01314204887905035,0.028131340842639765,-0.014989291963589415,30.246885,31.091272003502663,29.402497996497335
1999-07-28,30.625,2041800.0,0.01853812099891128,0.01853812099891128,0.9772475938698626,0.9772475938698626,0.01896972795348724,0.022205913846317614,0.3011350956208649,0.35250795403369306,54.52659942223973,0.050144057968903866,0.03253388426789259,0.017610173701011277,30.250009999999996,31.09976073967543,29.400259260324564
1999-07-29,29.4375,2136000.0,-0.03954729708825466,-0.03954729708825466,-1.9226923806942342,-1.9226923806942342,0.020568707446573,0.022744323593006825,0.3265181081620471,0.36105494379285064,44.18240064897218,-0.01616655095464381,0.02279379722338531,-0.038960348178029125,30.221884999999997,31.14089014923246,29.302879850767532
1999-07-30,29.3125,3094200.0,-0.004255325570138524,-0.004255325570138524,-0.21278442602141376,-0.21278442602141376,0.019998294281698442,0.02274322492318624,0.31746307988915495,0.3610375029501412,43.25223965708826,-0.07790658300637432,0.0026537211774333856,-0.0805603041838077,30.157819999999997,31.143857634810733,29.171782365189262
1999-08-02,29.2812,2118000.0,-0.0010683743466350926,-0.0010683743466350926,-0.05418724582665963,-0.05418724582665963,0.01971634340030366,0.022731629075785367,0.3129872484045186,0.36085342457935865,43.008077780952334,-0.12788744477902725,-0.02345451201385874,-0.1044329327651685,30.073439999999998,31.056095682911298,29.090784317088698
1999-08-03,28.9375,2275600.0,-0.011807340013409995,-0.011807340013409995,-0.6771627523897782,-0.6771627523897782,0.017436487715457853,0.02237637607831265,0.2767956614012055,0.35521395807642026,40.31670322425627,-0.19300649665470715,-0.05736490894202843,-0.13564158771267873,30.037505,31.130747582942078,28.94426241705792
1999-08-04,28.5938,2170800.0,-0.011948420738307153,-0.011948420738307153,-0.885408997173413,-0.885408997173413,0.01349480384370544,0.022240937604664515,0.2142233697722589,0.3530639389610814,37.77122237894818,-0.26924385642448456,-0.09974069843851965,-0.1695031579859649,29.91407,31.07538026562783,28.752759734372166
1999-08-05,28.0625,3563600.0,-0.018755745605672836,-0.018755745605672836,-1.372007918840962,-1.372007918840962,0.013670289615760542,0.02212103783857683,0.2170091200411867,0.3511605891811444,34.178805940688164,-0.36828858152702537,-0.1534502750562208,-0.21483830647080457,29.787505,31.16796654672991,28.407043453270088
1999-08-06,28.875,4272600.0,0.028542003339484534,0.028542003339484534,1.840145927242895,1.840145927242895,0.01551072820743583,0.021912540768675052,0.24622517694233925,0.34785080080486985,43.092600352955145,-0.37687588943896344,-0.19813539793276932,-0.17874049150619412,29.701565,31.084680625984333,28.318449374015664
1999-08-09,28.875,1613000.0,0.0,0.0,0.0,0.0,0.015524048587535474,0.021912217399614548,0.24643663142101432,0.34784566748017515,43.092600352955145,-0.3793089553022888,-0.23437010940667324,-0.14493884589561556,29.620314999999998,30.996845494854025,28.24378450514597
1999-08-10,29.4375,3199600.0,0.019293202934679066,0.019293202934679066,1.2214519949459595,1.2214519949459595,0.015795301832989887,0.022048159608543783,0.2507426431997635,0.3500036831451964,48.6735326573355,-0.3320207994367763,-0.25390024741269385,-0.07812055202408247,29.595315,30.965738443242778,28.22489155675722
1999-08-11,29.625,1709000.0,0.006349227678658753,0.006349227678658753,0.39991033531275066,0.39991033531275066,0.01587662812888626,0.022063873993625426,0.2520336581237147,0.3502531412747904,50.4190193975164,-0.27623069669956024,-0.25836633727006714,-0.017864359429493104,29.581255,30.943997205183866,28.21851279481613
1999-08-12,30.5,4357000.0,0.029108084158070646,0.029108084158070646,1.6981340756724697,1.6981340756724697,0.017141216688996538,0.021747684841963665,0.272108379168929,0.34523379409946936,57.65601589249091,-0.15957200427923723,-0.23860747067190116,0.07903546639266393,29.618755,31.04102579437294,28.196484205627062
1999-08-13,31.125,3754600.0,0.020284671171505675,0.020284671171505675,1.162461972568539,1.162461972568539,0.017449750314571848,0.0218309620625048,0.27700619863516934,0.3465557789920405,61.93044128180717,-0.016496709599163495,-0.19418531845735365,0.17768860885819016,29.701565,31.272196457692942,28.130933542307055
1999-08-16,31.1562,3565000.0,0.0010019075615090856,0.0010019075615090856,0.05946215086167885,0.05946215086167885,0.016849500850376703,0.021743644113821646,0.26747753379400857,0.3451696495287929,62.13592275010534,0.09827620457581077,-0.13569301385072077,0.23396921842653154,29.753125,31.44528600997634,28.060963990023662
1999-08-17,31.0,2361600.0,-0.005026057861234445,-0.005026057861234445,-0.29727832647122177,-0.29727832647122177,0.016906909833943096,0.021711289182199146,0.26838887315523463,0.3446560309122351,60.378845950286625,0.1746176478231476,-0.0736308815159471,0.2482485293390947,29.798435,31.575408777936417,28.021461222063586
1999-08-18,30.5,1475800.0,-0.016260520871780315,-0.016260520871780315,-0.9400302904403988,-0.9400302904403988,0.017297869055009234,0.021797170588204306,0.27459515838548576,0.3460193559674405,55.01582739941237,0.19255333529245178,-0.020394038154267328,0.2129473734467191,29.80781,31.598131517611012,28.017488482388988
